p_id,v_id,v_pos,w_pos,county,place_name,area_name,person_cluster,english_variant,word,word_normalised,word_in_english
206122,2961430,2,1,Aunus,Tulemajärvi,Tulemajärvi,Jesus / Christ,Jesus,Jiesus,Jeesus,Jesus
206129,2961546,9,2,Aunus,Tulemajärvi,Tulemajärvi,Jesus / Christ,Jesus,Jiezus,Jeesus,Jesus
206129,2961556,19,3,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Anni/Annie,annii,Annin,Anni's
206129,2961557,20,3,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
206138,2961693,23,1,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Anni/Annie,annil,Annilla,on Anni
206144,2961789,10,2,Aunus,Tulemajärvi,Tulemajärvi,Mary / Maria / Maarja / Mari,Mary,maaria,Maaria,Mary
206150,2961885,11,3,Aunus,Tulemajärvi,Tulemajärvi,Jesus / Christ,Jesus,Jiesus,Jeesus,Jesus
206157,2961987,22,1,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
206158,2961999,8,1,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Anna,anni,Anni,Anna
206184,2962178,4,2,Aunus,Tulemajärvi,Tulemajärvi,Ilmarinen,Ilmarinen,illu,Ilju,Elijah/Ilmarinen
206199,2961509,7,1,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
206206,2962281,2,3,Aunus,Tulemajärvi,Tulemajärvi,Jesus / Christ,Jesus,iessus,Jeesus,Jesus
206206,2962281,2,5,Aunus,Tulemajärvi,Tulemajärvi,Jesus / Christ,Christ,kristos,Kristus,Christ
206227,2962402,6,1,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Anni/Annie,annil,Annilla,at Anni's
206244,2962506,4,4,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
206247,2962538,2,2,Aunus,Tulemajärvi,Tulemajärvi,Peter / Pietari / Peeter,Peter,pedri,Petri,Peter
206261,2962610,3,3,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Anni/Annie,annii,Annia,Anni
206261,2962618,11,1,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Anni/Annie,annil,Annilla,on Anni
206262,2962626,8,2,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Ann,anni,Anni,Ann
206262,2962632,14,1,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Ann,anni,Anni,Ann
206264,2962642,5,2,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Ann,annin,Annin,Ann's
206264,2962650,13,2,Aunus,Tulemajärvi,Tulemajärvi,Anna / Anne / Ann / Anni,Ann,annin,Annin,Ann's
206333,2963817,6,3,Etelä-Savo,Sulkava,Sulkava,Väinämöinen,Väinämöinen,väinämöinen,Väinämöinen,Väinämöinen
206364,2964235,2,3,Uusimaa,Pyhäjärvi Ul,Pyhäjärvi Ul.,Mary / Maria / Maarja / Mari,Maija/Maie,maijaa,Maijaa,Maija
206364,2964241,8,3,Uusimaa,Pyhäjärvi Ul,Pyhäjärvi Ul.,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
206364,2964245,12,2,Uusimaa,Pyhäjärvi Ul,Pyhäjärvi Ul.,Mary / Maria / Maarja / Mari,Maija/Maie,maijaa,Maijaa,Maija
206366,2915192,1,1,Uusimaa,Pyhäjärvi Ul,Pyhäjärvi Ul.,John / Jaan / Jussi / Hans,Jussi,Jussin,Jussin,Jussi's
206366,2964256,4,2,Uusimaa,Pyhäjärvi Ul,Pyhäjärvi Ul.,John / Jaan / Jussi / Hans,Jussi,Jussin,Jussin,Jussi's
206367,825541,1,1,Uusimaa,Pyhäjärvi Ul,Pyhäjärvi Ul.,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
206374,2964314,15,2,Uusimaa,Pyhäjärvi Ul,Pyhäjärvi Ul.,Mary / Maria / Maarja / Mari,Maria/Maaria,maarin,Maarin,Maaria's
206384,2964424,20,3,Etelä-Pohjanmaa,Isokyrö,Isokyrö,Jesus / Christ,Jesus,jesuxen,Jeesuksen,Jesus'
206394,2964501,10,2,Etelä-Pohjanmaa,Oravainen,Oravainen,Mary / Maria / Maarja / Mari,Mary,marian,Marian,Mary's
206480,2965166,5,3,Kainuu,Suomussalmi,Suomussalmi,Mary / Maria / Maarja / Mari,Maria/Maaria,maariaan,Maariaan,to Maaria
206480,2965167,6,1,Kainuu,Suomussalmi,Suomussalmi,Mary / Maria / Maarja / Mari,Maria/Maaria,maariasta,Maariasta,from Maaria
206522,2949226,1,3,Pohjois-Pohjanmaa,Pyhäjärvi Ol.,Pyhäjärvi Ol.,Martin / Mart / Märt,Martin,Martin,Martin,Martin's
206566,2931451,4,3,Pohjois-Karjala,Nurmes,Nurmes,Peter / Pietari / Peeter,Peter,pietarista,Pietarista,from Peter
206567,2965574,1,3,Pohjois-Karjala,Nurmes,Nurmes,Jesus / Christ,Jesus,Kiesuskana,Jeesuskana,little Jesus
206849,1094493,2,1,Pohjois-Karjala,Rääkkylä,Rääkkylä,Peter / Pietari / Peeter,Pekka/Pekko,pekka,Pekka,Pekka
206849,1094493,2,2,Pohjois-Karjala,Rääkkylä,Rääkkylä,Peter / Pietari / Peeter,Petteri/Pietari,pietarin,Pietarin,of Pietari
206924,573348,2,1,Pohjois-Karjala,Rääkkylä,Rääkkylä,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
206952,701608,6,1,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Anna / Anne / Ann / Anni,Anni/Annie,Annin,Annin,Anni's
206965,2967287,29,1,Laatokan Karjala (Raja-Karjala),Korpiselkä,Korpiselkä,Peter / Pietari / Peeter,Pekka/Pekko,pekon,pekon,Pekko's
206993,2967424,2,2,Häme,Jämsä,Jämsä,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
207003,2967461,1,1,Häme,Jämsä,Jämsä,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
207004,2967465,2,2,Häme,Jämsä,Jämsä,Jesus / Christ,Jesus,Jeesus,Jeesus,Jesus
207051,2967776,4,1,Pohjois-Karjala,Joensuu,Joensuu,Väinämöinen,Väinö/Väinämö,väinöllä,Väinöllä,at Väinö's
207117,2968281,3,1,Etelä-Karjala,Koivisto,Koivisto,Peter / Pietari / Peeter,Peter,pietar,pietari,Peter/staff
207121,2968292,2,4,Etelä-Karjala,Koivisto,Koivisto,Mary / Maria / Maarja / Mari,Maija/Maie,maija,Maija,Maija
207260,2969102,2,3,Satakunta,Alastaro,Alastaro,Mary / Maria / Maarja / Mari,Maija/Maie,maijaa,Maijaa,Maija
207260,2969103,3,2,Satakunta,Alastaro,Alastaro,Mary / Maria / Maarja / Mari,Maija/Maie,maijal,Maijalla,on Maija
207370,2970341,10,1,Keski-Inkeri,Koprina,Koprina,Jesus / Christ,Jesus,Jiessu,Jeesu,Jesus
207383,2970451,3,2,Keski-Inkeri,Hietamäki,Hietamäki,Jesus / Christ,Jesus,jesus,Jeesus,Jesus
207427,2971254,2,1,Pohjois-Savo,Nilsiä,Nilsiä,John / Jaan / Jussi / Hans,Jussi,Jussin,Jussin,Jussi's
207427,2971254,2,3,Pohjois-Savo,Nilsiä,Nilsiä,Peter / Pietari / Peeter,Peter,Pietärin,Pietärin,Peter's
207440,778823,3,1,Pohjois-Savo,Nilsiä,Nilsiä,Peter / Pietari / Peeter,Pekka/Pekko,pekka,Pekka,Pekka
207440,2971309,7,1,Pohjois-Savo,Nilsiä,Nilsiä,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
207461,2971450,2,3,Etelä-Pohjanmaa,Halsua,Halsua,Catherine / Kadri / Katri,Kaisa/Kaie,Kaisa,Kaisa,Kaisa
207480,2971580,1,1,Etelä-Savo,Mäntyharju,Mäntyharju,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
207480,2971582,4,1,Etelä-Savo,Mäntyharju,Mäntyharju,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
207493,825641,1,1,Satakunta,Ulvila,Ulvila,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
207551,2972192,4,2,Etelä-Karjala,Viipuri mlk,,Catherine / Kadri / Katri,Katri/Katrina,katri,Katri,Katri
207568,2972538,7,2,Viena,Kontokki,Kontokki,Mary / Maria / Maarja / Mari,Mary,muarie,Muarie,Mary
207618,2972986,5,3,Uusimaa,Kymi,Kymi,Mary / Maria / Maarja / Mari,Maija/Maie,Maija,Maija,Maija
207662,2973207,1,3,Uusimaa,Kymi,Kymi,Catherine / Kadri / Katri,Kaisa/Kaie,kaisa,Kaisa,Kaisa
207701,2973370,4,3,Uusimaa,Pyhäjärvi Ul,Pyhäjärvi Ul.,Jesus / Christ,Jesus,jeesuksen,Jeesuksen,Jesus's
207701,2973370,4,4,Uusimaa,Pyhäjärvi Ul,Pyhäjärvi Ul.,Jesus / Christ,Christ,kristuksen,Kristuksen,Christ's
207750,2973756,4,4,Pohjois-Savo,Kiuruvesi,Kiuruvesi,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
207763,2973812,2,1,Pohjois-Savo,Kiuruvesi,Kiuruvesi,Catherine / Kadri / Katri,Kaisa/Kaie,Kaesan,Kaisen,Kaisa's
207763,2973813,3,1,Pohjois-Savo,Kiuruvesi,Kiuruvesi,Catherine / Kadri / Katri,Kaisa/Kaie,Kaesa,Kaisa,Kaisa
207826,2974065,4,3,Pohjois-Savo,Karttula,Karttula,Peter / Pietari / Peeter,Peter,petter,petter,Peter
207836,2888427,1,1,Etelä-Savo,Joroinen,Joroinen,Väinämöinen,Väinämöinen,Wäinämöisen,Väinämöisen,Väinämöinen's
207836,2974167,22,1,Etelä-Savo,Joroinen,Joroinen,Anna / Anne / Ann / Anni,Anna,anna,antaa,anna
207869,2974696,2,3,Pohjois-Savo,Vieremä,Vieremä,Martin / Mart / Märt,Martin,Martti,Martti,Martin
207937,717632,1,3,Pohjois-Karjala,Kaavi,Kaavi,Ilmarinen,Ilmarinen,ilimarinen,Ilimarinen,Ilmarinen
207942,2975322,4,2,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Peter / Pietari / Peeter,Pekka/Pekko,Pekko,Pekko,Pekko
208035,2976048,3,2,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
208035,2976048,3,12,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Jesus / Christ,Jesus,jeesus,Jeesus,Jesus
208075,2976278,2,1,Pohjois-Pohjanmaa,Merijärvi,Merijärvi,Peter / Pietari / Peeter,Peter,Pieta,Pieta,Peter
208108,2976500,2,1,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katrinaa,Katrinalle,Katrina
208108,2976500,2,2,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katrinaa,Katrinalle,Katrina
208108,306124,3,1,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katrina,Katriina,Katrina
208108,2976523,30,1,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katri,Katri,Katri
208117,2976604,2,1,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katrinaa,Katrinaa,Katrina
208117,2976604,2,2,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katrinaa,Katrinaa,Katrina
208117,2976605,3,1,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katrina,Katrina,Katrina
208117,2976627,28,1,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katri,Katri,Katri
208117,2976627,28,3,Laatokan Karjala (Raja-Karjala),Sortavala,Sortavala,Catherine / Kadri / Katri,Katri/Katrina,katri,Katri,Katri
208127,2976788,3,2,Pohjois-Savo,Riistavesi,Riistavesi,Jesus / Christ,Christ,kristus,Kristus,Christ
208147,2976872,5,4,Pohjois-Pohjanmaa,Rantsila,Rantsila,Peter / Pietari / Peeter,Pekka/Pekko,pekkaa,Pekkaa,Pekka
208158,2976942,2,3,Pohjois-Pohjanmaa,Rantsila,Rantsila,Mary / Maria / Maarja / Mari,Mary,Maaria,Maaria,Mary
208160,778823,3,1,Pohjois-Pohjanmaa,Rantsila,Rantsila,Peter / Pietari / Peeter,Pekka/Pekko,Pekka,Pekka,Pekka
208245,2977644,1,3,Pohjois-Savo,Maaninka,Maaninka,Anna / Anne / Ann / Anni,Anna,Annani,Annani,my Anna
208313,2977978,2,2,Pohjois-Savo,Maaninka,Maaninka,Peter / Pietari / Peeter,Peter,Petteri,Petteri,Peter
208353,2978509,1,1,Häme,Orimattila,Orimattila,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Annie
208354,2978511,1,2,Häme,Orimattila,Orimattila,Martin / Mart / Märt,Martin,Martin,Martin,Martin's
208361,2887372,1,4,Häme,Lammi,Lammi,Mary / Maria / Maarja / Mari,Maija/Maie,maijaa,maijaa,Maija (girl)
208483,2979023,1,1,Häme,Iitti,Iitti,Jesus / Christ,Jesus,jeesu,Jeesu,Jesus
208569,2979489,1,4,Häme,Lammi,Lammi,Mary / Maria / Maarja / Mari,Maija/Maie,Maija,Maija,Maija
208629,2980074,13,5,Häme,Hausjärvi,Hausjärvi,Mary / Maria / Maarja / Mari,Mary,mari,Mari,Mary
208639,2980167,4,3,Satakunta,Nokia,,Peter / Pietari / Peeter,Peter,pikitaskupietari,pikitasku-Pietari,Tar-pocket-Peter
208663,2980274,7,2,Uusimaa,Helsinki,Helsinki,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
208708,2980438,9,3,Pohjois-Savo,Karttula,Karttula,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
208735,2980522,5,5,Satakunta,Tyrvää,Tyrvää,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
208742,2980547,8,1,Satakunta,Tyrvää,Tyrvää,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
208767,2980641,7,2,Satakunta,Kangasala,Kangasala,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
208787,2980740,6,3,Häme,Lahti,Lahti,Peter / Pietari / Peeter,Peter,pikipöksypietari,pikipöksy-Pietari,pitch-pants Peter
208861,2980992,1,1,Häme,Hämeenlinna,Hämeenlinna,Anna / Anne / Ann / Anni,Anni/Annie,Anike,Anike,Annie (diminutive)
208873,2981052,1,1,Häme,Hämeenlinna,Hämeenlinna,Anna / Anne / Ann / Anni,Anni/Annie,anike,hanike,Annie (diminutive)
208874,2981062,6,1,Häme,Hämeenlinna,Hämeenlinna,Catherine / Kadri / Katri,Kaisa/Kaie,kaisa,Kaisa,Kaisa
208900,2981153,4,2,Varsinais-Suomi,Paattinen,Paattinen,Mary / Maria / Maarja / Mari,Maija/Maie,maija,Maija,Maija
208900,2981154,5,2,Varsinais-Suomi,Paattinen,Paattinen,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
208904,2981172,6,3,Uusimaa,Helsinki,Helsinki,Peter / Pietari / Peeter,Peter,pikipöksypietari,pikipöksypietari,tar-pants-Peter
208915,2981208,1,1,Häme,Riihimäki,,Anna / Anne / Ann / Anni,Anna,annun,Annun,Anna's
208920,2981218,2,2,Häme,Lahti,Lahti,Lemminkäinen,Lemmingäinen/Lemming,sopuli,sopuli,lemming/agreement
208941,2971566,1,1,Varsinais-Suomi,Turku,Turku,Anna / Anne / Ann / Anni,Ann,annin,Annin,Ann
208993,2981460,7,1,Uusimaa,Helsinki,Helsinki,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
209036,2981602,1,1,Varsinais-Suomi,Parainen,Parainen,Catherine / Kadri / Katri,Kaisa/Kaie,Kaisaa,Kaisaa,Kaisa
209089,2981759,6,4,Satakunta,Rauma,Rauma,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
209168,2982060,5,1,Etelä-Karjala,Viipuri mlk,,Mary / Maria / Maarja / Mari,Maija/Maie,mustamaija,musta-Maija,Black-Maija
209170,2982062,1,1,Etelä-Karjala,Viipuri mlk,,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
209170,2982062,1,2,Etelä-Karjala,Viipuri mlk,,Anna / Anne / Ann / Anni,Anni/Annie,tanni,Annin,Anni's
209201,2982154,1,1,Häme,Janakkala,Janakkala,Anna / Anne / Ann / Anni,Ann,annin,annin,Ann's
209221,2982220,4,2,Uusimaa,Hyvinkää,Hyvinkää,Mary / Maria / Maarja / Mari,Maija/Maie,maija,Maija,Maija
209223,2978509,1,1,Häme,Loppi,Loppi,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
209260,2982378,1,1,Häme,Urjala,Urjala,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
209261,825641,1,1,Häme,Urjala,Urjala,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
209268,616179,1,1,Etelä-Karjala,Koivisto,Koivisto,Anna / Anne / Ann / Anni,Ann,annin,Annin,Ann's
209306,2982498,5,1,Uusimaa,Pukkila,Pukkila,Mary / Maria / Maarja / Mari,Maija/Maie,mustamaija,musta-Maija,Black-Maija
209309,1100607,1,1,Uusimaa,Pukkila,Pukkila,Anna / Anne / Ann / Anni,Anni/Annie,Anni,Anni,Anni
209347,2982620,4,3,Satakunta,Vesilahti,Vesilahti,Mary / Maria / Maarja / Mari,Maija/Maie,mustamaija,musta-Maija,Black-Maija
209384,2982752,1,1,Satakunta,Virrat,Virrat,Catherine / Kadri / Katri,Kaisa/Kaie,kaisa,Kaisa,Kaisa
209384,2982754,3,3,Satakunta,Virrat,Virrat,Catherine / Kadri / Katri,Kaisa/Kaie,kaisaa,Kaisaa,Kaisa (part.)
209384,2982755,4,1,Satakunta,Virrat,Virrat,Catherine / Kadri / Katri,Kaisa/Kaie,kaisa,Kaisa,Kaisa
209393,2982467,1,1,Häme,Lahti,Lahti,Anna / Anne / Ann / Anni,Anna,annun,Annun,Anna's
209412,2982865,5,4,Varsinais-Suomi,Piikkiö,Piikkiö,Mary / Maria / Maarja / Mari,Maija/Maie,maija,Maija,Maija
209487,2983099,8,1,Häme,Vanaja,Vanaja,Peter / Pietari / Peeter,Peter,pikisuupietari,pikisuupietari,Pitch-mouth-Peter
209503,2983138,1,1,Häme,Hämeenlinna,Hämeenlinna,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
209544,2983259,6,3,Etelä-Pohjanmaa,Kauhajoki,Kauhajoki,Peter / Pietari / Peeter,Peter,pikipoianpietari,pikipoian pietari,Peter the little boy
209552,2983279,1,1,Etelä-Pohjanmaa,Kauhajoki,Kauhajoki,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
209557,825641,1,1,Etelä-Pohjanmaa,Kauhajoki,Kauhajoki,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
209576,2983375,1,1,Varsinais-Suomi,Perniö,Perniö,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
209602,2983476,6,4,Häme,Asikkala,Asikkala,Peter / Pietari / Peeter,Peter,pietari,pietari,Peter
209621,2983531,3,3,Häme,Asikkala,Asikkala,Catherine / Kadri / Katri,Kaisa/Kaie,kaisa,Kaisa,Kaisa
209638,825641,1,1,Häme,Forssa,Forssa,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
209662,828956,8,2,Etelä-Karjala,Heinjoki,Heinjoki,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
209667,2983693,1,1,Etelä-Karjala,Heinjoki,Heinjoki,Anna / Anne / Ann / Anni,Anni/Annie,Annin,Annin,Anni
209680,2983724,1,1,Uusimaa,Helsinki,Helsinki,Anna / Anne / Ann / Anni,Anni/Annie,annun,Annun,Anna/Anni (diminutive)
209721,902055,1,1,Uusimaa,Mäntsälä,Mäntsälä,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
209729,2983884,4,4,Uusimaa,Mäntsälä,Mäntsälä,Mary / Maria / Maarja / Mari,Maija/Maie,maija,maija,Maija
209764,2983970,1,1,Häme,Hämeenlinna,Hämeenlinna,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
209835,825641,1,1,Häme,Hämeenlinna,Hämeenlinna,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
209914,2984390,5,1,Satakunta,Karvia,Karvia,Mary / Maria / Maarja / Mari,Maija/Maie,mustamaija,Musta-Maija,Black-Maija
210008,616258,1,1,Satakunta,Nakkila,Nakkila,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
210043,2984814,9,2,Satakunta,Nakkila,Nakkila,Anna / Anne / Ann / Anni,Anna,anna,Anna,Anna
210044,822548,1,1,Satakunta,Nakkila,Nakkila,Anna / Anne / Ann / Anni,Anni/Annie,Anni,Anni,Anni
210060,825641,1,1,Satakunta,Punkalaidun,Punkalaidun,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
210061,2984869,1,1,Satakunta,Punkalaidun,Punkalaidun,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
210085,2984958,6,4,Etelä-Karjala,Pyhäjärvi Vpl.,Pyhäjärvi Vpl.,Peter / Pietari / Peeter,Peter,pietari,pietari,Peter
210094,2984985,3,2,Etelä-Karjala,Pyhäjärvi Vpl.,Pyhäjärvi Vpl.,Peter / Pietari / Peeter,Pekka/Pekko,pekka,Pekka,Pekka (name)
210096,2984996,7,3,Satakunta,Rauma,Rauma,Mary / Maria / Maarja / Mari,Maija/Maie,maija,Maija,Maija
210153,2985180,6,4,Satakunta,Rauma,Rauma,Peter / Pietari / Peeter,Peter,pietari,pietari,Peter
210171,2985235,7,4,Varsinais-Suomi,Perniö,Perniö,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
210174,2985246,1,1,Varsinais-Suomi,Perniö,Perniö,Anna / Anne / Ann / Anni,Ann,annun,Annun,Ann's
210207,825641,1,1,Varsinais-Suomi,Turku,Turku,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
210223,939320,1,1,Etelä-Pohjanmaa,Ylistaro,Ylistaro,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
210230,2985367,1,2,Häme,Janakkala,Janakkala,John / Jaan / Jussi / Hans,Jussi,Jussin,Jussin,Jussi's
210239,2985396,7,4,Häme,Tuulos,Tuulos,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
210249,825641,1,1,Häme,Tuulos,Tuulos,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
210287,2985535,2,1,Satakunta,Tampere,Tampere,Anna / Anne / Ann / Anni,Anni/Annie,anikan,anikan,little Anni
210334,2985647,1,1,Häme,Hämeenlinna,Hämeenlinna,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
210449,2985939,1,1,Häme,Lahti,Lahti,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
210449,2865369,4,1,Häme,Lahti,Lahti,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
210478,1006045,1,1,Häme,Renko,Renko,Anna / Anne / Ann / Anni,Anna,annun,Annun,Anna's
210480,616258,1,1,Satakunta,Kiikoinen,Kiikoinen,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
210523,2985754,6,4,Etelä-Savo,Joutseno,Joutseno,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
210528,2986194,1,1,Etelä-Savo,Joutseno,Joutseno,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
210573,825641,1,1,Satakunta,Ruovesi,Ruovesi,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
210605,2986449,3,2,Satakunta,Kauvatsa,Kauvatsa,Mary / Maria / Maarja / Mari,Maija/Maie,maija,Maija,Maija
210618,2986496,6,4,Etelä-Karjala,Miehikkälä,Miehikkälä,Peter / Pietari / Peeter,Peter,pietar,pietar,Peter
210678,616258,1,1,Satakunta,Kauvatsa,Kauvatsa,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
210689,2986695,5,2,Satakunta,Kokemäki,Kokemäki,Mary / Maria / Maarja / Mari,Maija/Maie,maijamaa,Maijamaa,Maija's land
210735,2986823,6,4,Varsinais-Suomi,Uusikaupunki,Uusikaupunki,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
210773,2986928,2,2,Varsinais-Suomi,Uusikirkko Tl.,Uusikirkko Tl.,Catherine / Kadri / Katri,Kati,katinan,Katinan,of Katina/Kati
210783,2986951,2,2,Häme,Somerniemi,Somerniemi,Lemminkäinen,Lemmingäinen/Lemming,sopuli,sopuli,lemming
210793,616258,1,1,Häme,Janakkala,Janakkala,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
210855,616258,1,1,Satakunta,Tampere,Tampere,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
210866,925592,1,1,Satakunta,Kihniö,Kihniö,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
210880,2987193,6,4,Uusimaa,Kymi,Kymi,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
210904,2987266,5,1,Etelä-Savo,Juva,Juva,Peter / Pietari / Peeter,Peter,petter,Petter,Peter
210927,2987330,1,1,Häme,Hollola,Hollola,John / Jaan / Jussi / Hans,Jussi,tervajussin,Terva-Jussin,Tar-Jussi's
210937,2987351,6,4,Häme,Hollola,Hollola,Peter / Pietari / Peeter,Peter,Pietari,Pietari,Peter
210942,1100607,1,1,Häme,Hollola,Hollola,Anna / Anne / Ann / Anni,Anni/Annie,anni,Anni,Anni
210969,2987431,6,4,Häme,Toijala,,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
210980,825641,1,1,Häme,Toijala,,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
211003,2987505,1,1,Häme,Toijala,,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
211003,902053,4,1,Häme,Toijala,,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
211036,2987609,3,2,Häme,Hämeenlinna,Hämeenlinna,Peter / Pietari / Peeter,Peter,pietar,Pietarin,Peter's
211069,616258,1,1,Satakunta,Messukylä,Messukylä,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
211086,2987728,4,3,Satakunta,Nokia,,Mary / Maria / Maarja / Mari,Maija/Maie,mustamaija,Musta-Maija,Black-Maija
211121,616258,1,1,Satakunta,Nokia,,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
211173,2987112,6,4,Satakunta,Tampere,Tampere,Peter / Pietari / Peeter,Peter,pietari,Pietari,Peter
211179,616258,1,1,Satakunta,Tampere,Tampere,John / Jaan / Jussi / Hans,Jussi,Jussi,Jussi,Jussi
211232,2983970,1,1,Satakunta,Kangasala,Kangasala,John / Jaan / Jussi / Hans,Jussi,jussi,Jussi,Jussi
