person_cluster,variant,area_name,mentions,poems
Mary / Maria / Maarja / Mari,Maria,Juuka,3,3
Mary / Maria / Maarja / Mari,Maria,Juva,17,16
Mary / Maria / Maarja / Mari,Maria,Jällivaara,2,2
Mary / Maria / Maarja / Mari,Maria,Jämijärvi,1,1
Mary / Maria / Maarja / Mari,Maria,Jämsä,1,1
Mary / Maria / Maarja / Mari,Maria,Järva-Jaani,4,2
Mary / Maria / Maarja / Mari,Maria,Jõhvi,3,3
Mary / Maria / Maarja / Mari,Maria,Jüri,4,4
Mary / Maria / Maarja / Mari,Maria,Kaavi,3,3
Mary / Maria / Maarja / Mari,Maria,Kadrina,10,5
Mary / Maria / Maarja / Mari,Maria,Kalvola,2,2
Mary / Maria / Maarja / Mari,Maria,Kangasniemi,2,2
Mary / Maria / Maarja / Mari,Maria,Kankaanpää,1,1
Mary / Maria / Maarja / Mari,Maria,Kaprio,5,5
Mary / Maria / Maarja / Mari,Maria,Karksi,1,1
Mary / Maria / Maarja / Mari,Maria,Karuse,5,4
Mary / Maria / Maarja / Mari,Maria,Kattila,3,3
Mary / Maria / Maarja / Mari,Maria,Kauhajoki,1,1
Mary / Maria / Maarja / Mari,Maria,Kauhava,3,2
Mary / Maria / Maarja / Mari,Maria,Kaustinen,1,1
Mary / Maria / Maarja / Mari,Maria,Keltto,2,2
Mary / Maria / Maarja / Mari,Maria,Kerimäki,2,1
Mary / Maria / Maarja / Mari,Maria,Kestilä,1,1
Mary / Maria / Maarja / Mari,Maria,Kiestinki,2,1
Mary / Maria / Maarja / Mari,Maria,Kihelkonna,1,1
Mary / Maria / Maarja / Mari,Maria,Kiihtelysvaara,3,2
Mary / Maria / Maarja / Mari,Maria,Kiimaisjärvi,1,1
Mary / Maria / Maarja / Mari,Maria,Kitee,9,8
Mary / Maria / Maarja / Mari,Maria,Kittilä,1,1
Mary / Maria / Maarja / Mari,Maria,Kiuruvesi,13,7
Mary / Maria / Maarja / Mari,Maria,Kivijärvi,3,3
Mary / Maria / Maarja / Mari,Maria,Kodavere,1,1
Mary / Maria / Maarja / Mari,Maria,Koivisto,1,1
Mary / Maria / Maarja / Mari,Maria,Kolga-Jaani,2,2
Mary / Maria / Maarja / Mari,Maria,Kontiolahti,2,1
Mary / Maria / Maarja / Mari,Maria,Kontokki,6,6
Mary / Maria / Maarja / Mari,Maria,Koprina,2,2
Mary / Maria / Maarja / Mari,Maria,Korpiselkä,10,10
Mary / Maria / Maarja / Mari,Maria,Kose,1,1
Mary / Maria / Maarja / Mari,Maria,Kuhmo,3,2
Mary / Maria / Maarja / Mari,Maria,Kuhmoinen,2,2
Mary / Maria / Maarja / Mari,Maria,Kuolemajärvi,1,1
Mary / Maria / Maarja / Mari,Maria,Kuopio,4,3
Mary / Maria / Maarja / Mari,Maria,Kuorevesi,1,1
Mary / Maria / Maarja / Mari,Maria,Kupanitsa,1,1
Mary / Maria / Maarja / Mari,Maria,Kurikka,1,1
Mary / Maria / Maarja / Mari,Maria,Kursi,1,1
Mary / Maria / Maarja / Mari,Maria,Kuusalu,10,6
Mary / Maria / Maarja / Mari,Maria,Kuusamo,2,2
Mary / Maria / Maarja / Mari,Maria,Kuusjärvi,1,1
Mary / Maria / Maarja / Mari,Maria,Laihia,4,4
Mary / Maria / Maarja / Mari,Maria,Laiuse,4,3
Mary / Maria / Maarja / Mari,Maria,Lappajärvi,4,3
Mary / Maria / Maarja / Mari,Maria,Lappee,3,2
Mary / Maria / Maarja / Mari,Maria,Lapväärtti,2,1
Mary / Maria / Maarja / Mari,Maria,Lemi,1,1
Mary / Maria / Maarja / Mari,Maria,Lempaala,7,6
Mary / Maria / Maarja / Mari,Maria,Leppävirta,3,1
Mary / Maria / Maarja / Mari,Maria,Liissilä,3,3
Mary / Maria / Maarja / Mari,Maria,Liperi,2,2
Mary / Maria / Maarja / Mari,Maria,Loppi,1,1
Mary / Maria / Maarja / Mari,Maria,Luhanka,1,1
Mary / Maria / Maarja / Mari,Maria,Luumäki,3,3
Mary / Maria / Maarja / Mari,Maria,Lüganuse,2,1
Mary / Maria / Maarja / Mari,Maria,Markkova,1,1
Mary / Maria / Maarja / Mari,Maria,Marttila,5,4
Mary / Maria / Maarja / Mari,Maria,Masku,1,1
Mary / Maria / Maarja / Mari,Maria,Merikarvia,1,1
Mary / Maria / Maarja / Mari,Maria,Metsäpirtti,6,5
Mary / Maria / Maarja / Mari,Maria,Moloskovitsa,2,2
Mary / Maria / Maarja / Mari,Maria,Muhos,1,1
Mary / Maria / Maarja / Mari,Maria,Multia,1,1
Mary / Maria / Maarja / Mari,Maria,Muurla,2,1
Mary / Maria / Maarja / Mari,Maria,Muuruvesi,1,1
Mary / Maria / Maarja / Mari,Maria,Mäntyharju,1,1
Mary / Maria / Maarja / Mari,Maria,Narvusi,36,21
Mary / Maria / Maarja / Mari,Maria,Norra Finnskoga,2,2
Mary / Maria / Maarja / Mari,Maria,Nousiainen,1,1
Mary / Maria / Maarja / Mari,Maria,Nurmes,5,4
Mary / Maria / Maarja / Mari,Maria,Oravainen,1,1
Mary / Maria / Maarja / Mari,Maria,Orimattila,1,1
Mary / Maria / Maarja / Mari,Maria,Oulu,2,1
Mary / Maria / Maarja / Mari,Maria,Paide,1,1
Mary / Maria / Maarja / Mari,Maria,Paimio,3,1
Mary / Maria / Maarja / Mari,Maria,Paltamo,6,2
Mary / Maria / Maarja / Mari,Maria,Parkano,3,3
Mary / Maria / Maarja / Mari,Maria,Perniö,1,1
Mary / Maria / Maarja / Mari,Maria,Pieksämäki,3,3
Mary / Maria / Maarja / Mari,Maria,Pielavesi,5,4
Mary / Maria / Maarja / Mari,Maria,Pielisjärvi,1,1
Mary / Maria / Maarja / Mari,Maria,Piippola,3,1
Mary / Maria / Maarja / Mari,Maria,Pilistvere,1,1
Mary / Maria / Maarja / Mari,Maria,Pistojärvi,1,1
Mary / Maria / Maarja / Mari,Maria,Porajärvi,7,5
Mary / Maria / Maarja / Mari,Maria,Posio,1,1
Mary / Maria / Maarja / Mari,Maria,Puolanka,1,1
Mary / Maria / Maarja / Mari,Maria,Puumala,3,2
Mary / Maria / Maarja / Mari,Maria,Pyhäjärvi Ol.,1,1
Mary / Maria / Maarja / Mari,Maria,Pyhäjärvi Vpl.,1,1
Mary / Maria / Maarja / Mari,Maria,Pyhäselkä,1,1
Mary / Maria / Maarja / Mari,Maria,Pälkjärvi,3,2
Mary / Maria / Maarja / Mari,Maria,Põltsamaa,9,6
Mary / Maria / Maarja / Mari,Maria,Pöide,1,1
Mary / Maria / Maarja / Mari,Maria,Ranua,1,1
Mary / Maria / Maarja / Mari,Maria,Renko,3,2
Mary / Maria / Maarja / Mari,Maria,Repola,10,7
Mary / Maria / Maarja / Mari,Maria,Riipuskala,1,1
Mary / Maria / Maarja / Mari,Maria,Ropsu,1,1
Mary / Maria / Maarja / Mari,Maria,Rovaniemi,3,3
Mary / Maria / Maarja / Mari,Maria,Ruotsin Ylitornio,2,1
Mary / Maria / Maarja / Mari,Maria,Ruskeala,1,1
Mary / Maria / Maarja / Mari,Maria,Rääpyvä,1,1
Mary / Maria / Maarja / Mari,Maria,Rõngu,1,1
Mary / Maria / Maarja / Mari,Maria,Saarde,1,1
Mary / Maria / Maarja / Mari,Maria,Saarijärvi,4,3
Mary / Maria / Maarja / Mari,Maria,Sahalahti,3,2
Mary / Maria / Maarja / Mari,Maria,Salmi,14,14
Mary / Maria / Maarja / Mari,Maria,Salo,1,1
Mary / Maria / Maarja / Mari,Maria,Sangaste,5,2
Mary / Maria / Maarja / Mari,Maria,Savitaipale,2,2
Mary / Maria / Maarja / Mari,Maria,Serepetta,1,1
Mary / Maria / Maarja / Mari,Maria,Setumaa,14,5
Mary / Maria / Maarja / Mari,Maria,Siikainen,1,1
Mary / Maria / Maarja / Mari,Maria,Simo,1,1
Mary / Maria / Maarja / Mari,Maria,Simuna,3,2
Mary / Maria / Maarja / Mari,Maria,Soanlahti,5,5
Mary / Maria / Maarja / Mari,Maria,Sodankylä,2,2
Mary / Maria / Maarja / Mari,Maria,Soikkola,19,10
Mary / Maria / Maarja / Mari,Maria,Soini,1,1
Mary / Maria / Maarja / Mari,Maria,Somerniemi,1,1
Mary / Maria / Maarja / Mari,Maria,Somero,3,2
Mary / Maria / Maarja / Mari,Maria,Sortavala,1,1
Mary / Maria / Maarja / Mari,Maria,Soutjärvi,2,2
Mary / Maria / Maarja / Mari,Maria,Suistamo,50,42
Mary / Maria / Maarja / Mari,Maria,Suojärvi,37,24
Mary / Maria / Maarja / Mari,Maria,Suomussalmi,1,1
Mary / Maria / Maarja / Mari,Maria,Suure-Jaani,2,2
Mary / Maria / Maarja / Mari,Maria,Sääksmäki,6,3
Mary / Maria / Maarja / Mari,Maria,Södra Finnskoga,1,1
Mary / Maria / Maarja / Mari,Maria,Tammela,7,4
Mary / Maria / Maarja / Mari,Maria,Tervo,6,4
Mary / Maria / Maarja / Mari,Maria,Tervola,3,2
Mary / Maria / Maarja / Mari,Maria,Teuva,1,1
Mary / Maria / Maarja / Mari,Maria,Tohmajärvi,11,7
Mary / Maria / Maarja / Mari,Maria,Tolmačču,1,1
Mary / Maria / Maarja / Mari,Maria,Tori,1,1
Mary / Maria / Maarja / Mari,Maria,Torma,1,1
Mary / Maria / Maarja / Mari,Maria,Tulemajärvi,1,1
Mary / Maria / Maarja / Mari,Maria,Turtola,1,1
Mary / Maria / Maarja / Mari,Maria,Tuupovaara,3,3
Mary / Maria / Maarja / Mari,Maria,Tyrväntö,2,1
Mary / Maria / Maarja / Mari,Maria,Tyrö,11,4
Mary / Maria / Maarja / Mari,Maria,Töysä,4,3
Mary / Maria / Maarja / Mari,Maria,Türi,1,1
Mary / Maria / Maarja / Mari,Maria,Uhtua,9,7
Mary / Maria / Maarja / Mari,Maria,Urjala,3,2
Mary / Maria / Maarja / Mari,Maria,Uskela,3,3
Mary / Maria / Maarja / Mari,Maria,Uukuniemi,4,2
Mary / Maria / Maarja / Mari,Maria,Uusikaupunki,1,1
Mary / Maria / Maarja / Mari,Maria,Vaivara,2,2
Mary / Maria / Maarja / Mari,Maria,Valkeasaari,1,1
Mary / Maria / Maarja / Mari,Maria,Varbla,1,1
Mary / Maria / Maarja / Mari,Maria,Varpaisjärvi,2,2
Mary / Maria / Maarja / Mari,Maria,Venjoki,7,6
Mary / Maria / Maarja / Mari,Maria,Vieljärvi,1,1
Mary / Maria / Maarja / Mari,Maria,Vihanti,2,1
Mary / Maria / Maarja / Mari,Maria,Viitasaari,1,1
Mary / Maria / Maarja / Mari,Maria,Viljandi,2,2
Mary / Maria / Maarja / Mari,Maria,Virrat,1,1
Mary / Maria / Maarja / Mari,Maria,Virtasalmi,1,1
Mary / Maria / Maarja / Mari,Maria,Viru-Nigula,3,3
Mary / Maria / Maarja / Mari,Maria,Vittanki,1,1
Mary / Maria / Maarja / Mari,Maria,Vuokkiniemi,13,11
Mary / Maria / Maarja / Mari,Maria,Vuole,8,5
Mary / Maria / Maarja / Mari,Maria,Ylikiiminki,2,1
Mary / Maria / Maarja / Mari,Maria,Östmark,1,1
Mary / Maria / Maarja / Mari,Other,Ambla,1,1
Mary / Maria / Maarja / Mari,Other,Brandval,2,1
Mary / Maria / Maarja / Mari,Other,Haljala,4,3
Mary / Maria / Maarja / Mari,Other,Halliste,4,2
Mary / Maria / Maarja / Mari,Other,Hargla,5,4
Mary / Maria / Maarja / Mari,Other,Helme,5,4
Mary / Maria / Maarja / Mari,Other,Häädemeeste,1,1
Mary / Maria / Maarja / Mari,Other,Ilomantsi,3,2
Mary / Maria / Maarja / Mari,Other,Juva,1,1
Mary / Maria / Maarja / Mari,Other,Järva-Jaani,2,1
Mary / Maria / Maarja / Mari,Other,Järva-Madise,1,1
Mary / Maria / Maarja / Mari,Other,Jõhvi,3,3
Mary / Maria / Maarja / Mari,Other,Kaarma,4,2
Mary / Maria / Maarja / Mari,Other,Kaavi,1,1
Mary / Maria / Maarja / Mari,Other,Kadrina,2,2
Mary / Maria / Maarja / Mari,Other,Kambja,1,1
Mary / Maria / Maarja / Mari,Other,Kanepi,1,1
Mary / Maria / Maarja / Mari,Other,Kaprio,2,1
Mary / Maria / Maarja / Mari,Other,Karksi,19,10
Mary / Maria / Maarja / Mari,Other,Karuse,1,1
Mary / Maria / Maarja / Mari,Other,Kauhava,1,1
Mary / Maria / Maarja / Mari,Other,Kestilä,1,1
Mary / Maria / Maarja / Mari,Other,Kitee,3,3
Mary / Maria / Maarja / Mari,Other,Kodavere,2,1
Mary / Maria / Maarja / Mari,Other,Koeru,1,1
Mary / Maria / Maarja / Mari,Other,Koivisto,1,1
Mary / Maria / Maarja / Mari,Other,Kolga-Jaani,7,4
Mary / Maria / Maarja / Mari,Other,Kuhmoinen,1,1
Mary / Maria / Maarja / Mari,Other,Kuusalu,2,2
Mary / Maria / Maarja / Mari,Other,Kärsämäki,2,1
Mary / Maria / Maarja / Mari,Other,Lappee,1,1
Mary / Maria / Maarja / Mari,Other,Lempaala,3,2
Mary / Maria / Maarja / Mari,Other,Luumäki,1,1
Mary / Maria / Maarja / Mari,Other,Maarja-Magdaleena,1,1
Mary / Maria / Maarja / Mari,Other,Moloskovitsa,1,1
Mary / Maria / Maarja / Mari,Other,Narvusi,21,10
Mary / Maria / Maarja / Mari,Other,Nilsiä,3,3
Mary / Maria / Maarja / Mari,Other,Nivala,1,1
Mary / Maria / Maarja / Mari,Other,Nyskoga,1,1
Mary / Maria / Maarja / Mari,Other,Nõo,1,1
Mary / Maria / Maarja / Mari,Other,Paistu,5,3
Mary / Maria / Maarja / Mari,Other,Palamuse,1,1
Mary / Maria / Maarja / Mari,Other,Peetri,1,1
Mary / Maria / Maarja / Mari,Other,Perho,2,1
Mary / Maria / Maarja / Mari,Other,Pieksämäki,2,2
Mary / Maria / Maarja / Mari,Other,Pudasjärvi,1,1
Mary / Maria / Maarja / Mari,Other,Põltsamaa,2,2
Mary / Maria / Maarja / Mari,Other,Põlva,1,1
Mary / Maria / Maarja / Mari,Other,Pühalepa,1,1
Mary / Maria / Maarja / Mari,Other,Ridala,1,1
Mary / Maria / Maarja / Mari,Other,Risti,2,2
Mary / Maria / Maarja / Mari,Other,Rovaniemi,1,1
Mary / Maria / Maarja / Mari,Other,Räpina,9,5
Mary / Maria / Maarja / Mari,Other,Rääkkylä,1,1
Mary / Maria / Maarja / Mari,Other,Rääpyvä,2,1
Mary / Maria / Maarja / Mari,Other,Rõngu,1,1
Mary / Maria / Maarja / Mari,Other,Rõuge,3,2
Mary / Maria / Maarja / Mari,Other,Sangaste,1,1
Mary / Maria / Maarja / Mari,Other,Serepetta,7,2
Mary / Maria / Maarja / Mari,Other,Setumaa,29,22
Mary / Maria / Maarja / Mari,Other,Soikkola,7,6
Mary / Maria / Maarja / Mari,Other,Suistamo,3,3
Mary / Maria / Maarja / Mari,Other,Suojärvi,9,5
Mary / Maria / Maarja / Mari,Other,Tartu-Maarja,1,1
Mary / Maria / Maarja / Mari,Other,Tarvastu,2,2
Mary / Maria / Maarja / Mari,Other,Tulemajärvi,1,1
Mary / Maria / Maarja / Mari,Other,Tyrö,1,1
Mary / Maria / Maarja / Mari,Other,Uhtua,1,1
Mary / Maria / Maarja / Mari,Other,Urvaste,3,2
Mary / Maria / Maarja / Mari,Other,Venjoki,3,3
Mary / Maria / Maarja / Mari,Other,Vesilahti,1,1
Mary / Maria / Maarja / Mari,Other,Vigala,3,3
Mary / Maria / Maarja / Mari,Other,Vimpeli,2,1
Mary / Maria / Maarja / Mari,Other,Viru-Nigula,1,1
Mary / Maria / Maarja / Mari,Other,Vuokkiniemi,4,3
Mary / Maria / Maarja / Mari,Other,Vuole,2,2
Mary / Maria / Maarja / Mari,Other,Väike-Maarja,1,1
Mary / Maria / Maarja / Mari,Other,Võnnu,4,1
Mary / Maria / Maarja / Mari,Other,Ylikiiminki,1,1
Mary / Maria / Maarja / Mari,Other,Äksi,2,2
Peter / Pietari / Peeter,Other,Ambla,2,2
Peter / Pietari / Peeter,Other,Hageri,1,1
Peter / Pietari / Peeter,Other,Halliste,1,1
Peter / Pietari / Peeter,Other,Harju-Madise,1,1
Peter / Pietari / Peeter,Other,Helme,2,1
Peter / Pietari / Peeter,Other,Ilomantsi,1,1
Peter / Pietari / Peeter,Other,Kaprio,1,1
Peter / Pietari / Peeter,Other,Karksi,1,1
Peter / Pietari / Peeter,Other,Kattila,2,1
Peter / Pietari / Peeter,Other,Kaustinen,1,1
Peter / Pietari / Peeter,Other,Korpiselkä,2,1
Peter / Pietari / Peeter,Other,Kuusalu,1,1
Peter / Pietari / Peeter,Other,Kõpu,2,1
Peter / Pietari / Peeter,Other,Laiuse,1,1
Peter / Pietari / Peeter,Other,Lempaala,1,1
Peter / Pietari / Peeter,Other,Liperi,1,1
Peter / Pietari / Peeter,Other,Noarootsi,6,1
Peter / Pietari / Peeter,Other,Orimattila,2,1
Peter / Pietari / Peeter,Other,Otepää,1,1
Peter / Pietari / Peeter,Other,Paistu,3,2
Peter / Pietari / Peeter,Other,Põlva,1,1
Peter / Pietari / Peeter,Other,Rannu,1,1
Peter / Pietari / Peeter,Other,Reigi,1,1
Peter / Pietari / Peeter,Other,Risti,6,1
Peter / Pietari / Peeter,Other,Räpina,5,1
Peter / Pietari / Peeter,Other,Rõngu,2,2
Peter / Pietari / Peeter,Other,Sauvo,1,1
Peter / Pietari / Peeter,Other,Savitaipale,1,1
Peter / Pietari / Peeter,Other,Setumaa,1,1
Peter / Pietari / Peeter,Other,Soikkola,5,4
Peter / Pietari / Peeter,Other,Suojärvi,1,1
Peter / Pietari / Peeter,Other,Tervola,2,1
Peter / Pietari / Peeter,Other,Uukuniemi,1,1
Peter / Pietari / Peeter,Other,Vastseliina,9,2
Peter / Pietari / Peeter,Other,Venjoki,1,1
Peter / Pietari / Peeter,Other,Viru-Nigula,1,1
Peter / Pietari / Peeter,Other,Ylikiiminki,1,1
Peter / Pietari / Peeter,Peeter,Ambla,6,6
Peter / Pietari / Peeter,Peeter,Anseküla,3,2
Peter / Pietari / Peeter,Peeter,Audru,1,1
Peter / Pietari / Peeter,Peeter,Emmaste,1,1
Peter / Pietari / Peeter,Peeter,Hageri,1,1
Peter / Pietari / Peeter,Peeter,Haljala,6,6
Peter / Pietari / Peeter,Peeter,Halliste,16,9
Peter / Pietari / Peeter,Peeter,Hanila,3,1
Peter / Pietari / Peeter,Peeter,Harju-Jaani,2,2
Peter / Pietari / Peeter,Peeter,Harju-Madise,4,2
Peter / Pietari / Peeter,Peeter,Helme,16,11
Peter / Pietari / Peeter,Peeter,Häädemeeste,1,1
Peter / Pietari / Peeter,Peeter,Iisaku,1,1
Peter / Pietari / Peeter,Peeter,Jaani,2,2
Peter / Pietari / Peeter,Peeter,Järva-Jaani,6,5
Peter / Pietari / Peeter,Peeter,Järva-Madise,5,5
Peter / Pietari / Peeter,Peeter,Jõelähtme,3,3
Peter / Pietari / Peeter,Peeter,Jõhvi,20,9
Peter / Pietari / Peeter,Peeter,Jüri,1,1
Peter / Pietari / Peeter,Peeter,Kaarma,1,1
Peter / Pietari / Peeter,Peeter,Kadrina,16,13
Peter / Pietari / Peeter,Peeter,Kambja,3,1
Peter / Pietari / Peeter,Peeter,Kanepi,1,1
Peter / Pietari / Peeter,Peeter,Karja,2,2
Peter / Pietari / Peeter,Peeter,Karksi,26,14
Peter / Pietari / Peeter,Peeter,Karula,2,1
Peter / Pietari / Peeter,Peeter,Karuse,1,1
Peter / Pietari / Peeter,Peeter,Keila,1,1
Peter / Pietari / Peeter,Peeter,Kodavere,1,1
Peter / Pietari / Peeter,Peeter,Koeru,15,6
Peter / Pietari / Peeter,Peeter,Kolga-Jaani,16,5
Peter / Pietari / Peeter,Peeter,Kose,4,4
Peter / Pietari / Peeter,Peeter,Kullamaa,2,1
Peter / Pietari / Peeter,Peeter,Kursi,2,1
Peter / Pietari / Peeter,Peeter,Kuusalu,13,10
Peter / Pietari / Peeter,Peeter,Käina,1,1
Peter / Pietari / Peeter,Peeter,Kärla,4,2
Peter / Pietari / Peeter,Peeter,Kõpu,3,2
Peter / Pietari / Peeter,Peeter,Laiuse,3,3
Peter / Pietari / Peeter,Peeter,Lääne-Nigula,2,1
Peter / Pietari / Peeter,Peeter,Lüganuse,3,2
Peter / Pietari / Peeter,Peeter,Maarja-Magdaleena,4,3
Peter / Pietari / Peeter,Peeter,Martna,1,1
Peter / Pietari / Peeter,Peeter,Muhu,5,3
Peter / Pietari / Peeter,Peeter,Mustjala,1,1
Peter / Pietari / Peeter,Peeter,Märjamaa,1,1
Peter / Pietari / Peeter,Peeter,Otepää,2,2
Peter / Pietari / Peeter,Peeter,Paistu,15,10
Peter / Pietari / Peeter,Peeter,Palamuse,3,2
Peter / Pietari / Peeter,Peeter,Peetri,8,6
Peter / Pietari / Peeter,Peeter,Pilistvere,11,3
Peter / Pietari / Peeter,Peeter,Puhja,5,5
Peter / Pietari / Peeter,Peeter,Pärnu,5,4
Peter / Pietari / Peeter,Peeter,Pärnu-Jaagupi,2,2
Peter / Pietari / Peeter,Peeter,Põltsamaa,8,4
Peter / Pietari / Peeter,Peeter,Põlva,7,3
Peter / Pietari / Peeter,Peeter,Pöide,4,3
Peter / Pietari / Peeter,Peeter,Pühalepa,4,2
Peter / Pietari / Peeter,Peeter,Rakvere,1,1
Peter / Pietari / Peeter,Peeter,Rannu,3,2
Peter / Pietari / Peeter,Peeter,Reigi,1,1
Peter / Pietari / Peeter,Peeter,Risti,4,2
Peter / Pietari / Peeter,Peeter,Räpina,16,4
Peter / Pietari / Peeter,Peeter,Rõngu,7,6
Peter / Pietari / Peeter,Peeter,Rõuge,2,2
Peter / Pietari / Peeter,Peeter,Sangaste,8,4
Peter / Pietari / Peeter,Peeter,Setumaa,10,5
Peter / Pietari / Peeter,Peeter,Simuna,3,2
Peter / Pietari / Peeter,Peeter,Suure-Jaani,10,8
Peter / Pietari / Peeter,Peeter,Tarvastu,9,7
Peter / Pietari / Peeter,Peeter,Tori,2,2
Peter / Pietari / Peeter,Peeter,Torma,9,3
Peter / Pietari / Peeter,Peeter,Tõstamaa,1,1
Peter / Pietari / Peeter,Peeter,Türi,1,1
Peter / Pietari / Peeter,Peeter,Urvaste,8,3
Peter / Pietari / Peeter,Peeter,Vaivara,5,4
Peter / Pietari / Peeter,Peeter,Varbla,1,1
Peter / Pietari / Peeter,Peeter,Vastseliina,4,3
Peter / Pietari / Peeter,Peeter,Vigala,1,1
Peter / Pietari / Peeter,Peeter,Viljandi,7,5
Peter / Pietari / Peeter,Peeter,Viru-Nigula,3,2
Peter / Pietari / Peeter,Peeter,Väike-Maarja,7,3
Peter / Pietari / Peeter,Peeter,Võnnu,8,5
Peter / Pietari / Peeter,Peeter,Äksi,1,1
Peter / Pietari / Peeter,Pekka,Alatornio,2,2
Peter / Pietari / Peeter,Pekka,Alavus,2,1
Peter / Pietari / Peeter,Pekka,Asikkala,3,3
Peter / Pietari / Peeter,Pekka,Eno,1,1
Peter / Pietari / Peeter,Pekka,Haapajärvi,1,1
Peter / Pietari / Peeter,Pekka,Hartola,1,1
Peter / Pietari / Peeter,Pekka,Hattula,3,3
Peter / Pietari / Peeter,Pekka,Heinävesi,11,11
Peter / Pietari / Peeter,Pekka,Huittinen,1,1
Peter / Pietari / Peeter,Pekka,Iisalmi,2,2
Peter / Pietari / Peeter,Pekka,Ilomantsi,14,12
Peter / Pietari / Peeter,Pekka,Impilahti,4,4
Peter / Pietari / Peeter,Pekka,Jaakkima,2,2
Peter / Pietari / Peeter,Pekka,Joensuu,1,1
Peter / Pietari / Peeter,Pekka,Joroinen,4,4
Peter / Pietari / Peeter,Pekka,Juuka,2,2
Peter / Pietari / Peeter,Pekka,Juva,2,2
Peter / Pietari / Peeter,Pekka,Kaavi,3,3
Peter / Pietari / Peeter,Pekka,Kangaslampi,4,4
Peter / Pietari / Peeter,Pekka,Kangasniemi,3,3
Peter / Pietari / Peeter,Pekka,Karstula,1,1
Peter / Pietari / Peeter,Pekka,Karttula,1,1
Peter / Pietari / Peeter,Pekka,Karuna,1,1
Peter / Pietari / Peeter,Pekka,Karunki,1,1
Peter / Pietari / Peeter,Pekka,Kaukola,1,1
Peter / Pietari / Peeter,Pekka,Kemi,1,1
Peter / Pietari / Peeter,Pekka,Kerimäki,4,3
Peter / Pietari / Peeter,Pekka,Kestilä,3,2
Peter / Pietari / Peeter,Pekka,Kesälahti,1,1
Peter / Pietari / Peeter,Pekka,Kiihtelysvaara,1,1
Peter / Pietari / Peeter,Pekka,Kirvu,1,1
Peter / Pietari / Peeter,Pekka,Kitee,7,5
Peter / Pietari / Peeter,Pekka,Kiuruvesi,6,6
Peter / Pietari / Peeter,Pekka,Kivennapa,1,1
Peter / Pietari / Peeter,Pekka,Koivisto,5,3
Peter / Pietari / Peeter,Pekka,Konnevesi,1,1
Peter / Pietari / Peeter,Pekka,Kontiolahti,3,3
Peter / Pietari / Peeter,Pekka,Koprina,1,1
Peter / Pietari / Peeter,Pekka,Korpiselkä,2,2
Peter / Pietari / Peeter,Pekka,Kuhmo,2,2
Peter / Pietari / Peeter,Pekka,Kuolemajärvi,1,1
Peter / Pietari / Peeter,Pekka,Kuopio,5,5
Peter / Pietari / Peeter,Pekka,Kurikka,1,1
Peter / Pietari / Peeter,Pekka,Lappee,3,1
Peter / Pietari / Peeter,Pekka,Lapua,1,1
Peter / Pietari / Peeter,Pekka,Lavansaari,1,1
Peter / Pietari / Peeter,Pekka,Lemi,1,1
Peter / Pietari / Peeter,Pekka,Leppävirta,9,9
Peter / Pietari / Peeter,Pekka,Liminka,2,1
Peter / Pietari / Peeter,Pekka,Liperi,1,1
Peter / Pietari / Peeter,Pekka,Lumivaara,1,1
Peter / Pietari / Peeter,Pekka,Maaninka,7,7
Peter / Pietari / Peeter,Pekka,Metsäpirtti,1,1
Peter / Pietari / Peeter,Pekka,Muhos,1,1
Peter / Pietari / Peeter,Pekka,Muolaa,2,2
Peter / Pietari / Peeter,Pekka,Mäntsälä,1,1
Peter / Pietari / Peeter,Pekka,Mäntyharju,2,1
Peter / Pietari / Peeter,Pekka,Narvusi,3,1
Peter / Pietari / Peeter,Pekka,Nilsiä,8,6
Peter / Pietari / Peeter,Pekka,Nurmes,19,19
Peter / Pietari / Peeter,Pekka,Paattinen,1,1
Peter / Pietari / Peeter,Pekka,Paavola,1,1
Peter / Pietari / Peeter,Pekka,Paltamo,1,1
Peter / Pietari / Peeter,Pekka,Perho,2,1
Peter / Pietari / Peeter,Pekka,Pieksämäki,3,3
Peter / Pietari / Peeter,Pekka,Pielavesi,11,10
Peter / Pietari / Peeter,Pekka,Pielisjärvi,2,1
Peter / Pietari / Peeter,Pekka,Pihtipudas,1,1
Peter / Pietari / Peeter,Pekka,Polvijärvi,4,4
Peter / Pietari / Peeter,Pekka,Porajärvi,8,4
Peter / Pietari / Peeter,Pekka,Pori,2,2
Peter / Pietari / Peeter,Pekka,Pudasjärvi,1,1
Peter / Pietari / Peeter,Pekka,Puolanka,1,1
Peter / Pietari / Peeter,Pekka,Puumala,5,3
Peter / Pietari / Peeter,Pekka,Pyhäjärvi Ol.,2,2
Peter / Pietari / Peeter,Pekka,Pyhäjärvi Vpl.,2,2
Peter / Pietari / Peeter,Pekka,Pyhäselkä,3,3
Peter / Pietari / Peeter,Pekka,Pöytyä,1,1
Peter / Pietari / Peeter,Pekka,Rantsila,4,4
Peter / Pietari / Peeter,Pekka,Ranua,2,1
Peter / Pietari / Peeter,Pekka,Rautalampi,2,2
Peter / Pietari / Peeter,Pekka,Rautavaara,2,2
Peter / Pietari / Peeter,Pekka,Ristiina,2,2
Peter / Pietari / Peeter,Pekka,Ristijärvi,2,2
Peter / Pietari / Peeter,Pekka,Ruovesi,1,1
