person_cluster,area_name,english_category,mentions,poems
Catherine / Kadri / Katri,Rakvere,Other,2,1
Catherine / Kadri / Katri,Rannu,Kadri,1,1
Catherine / Kadri / Katri,Rapla,Kadri,5,1
Catherine / Kadri / Katri,Rapla,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Rapla,Other,1,1
Catherine / Kadri / Katri,Repola,Other,2,1
Catherine / Kadri / Katri,Risti,Kadri,24,5
Catherine / Kadri / Katri,Risti,Other,2,1
Catherine / Kadri / Katri,Rovaniemi,Other,2,2
Catherine / Kadri / Katri,Ruameška,Other,1,1
Catherine / Kadri / Katri,Ruotsinpyhtää,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Ruovesi,Other,1,1
Catherine / Kadri / Katri,Räpina,Kadri,74,5
Catherine / Kadri / Katri,Räpina,Other,1,1
Catherine / Kadri / Katri,Rääkkylä,Kaisa/Kaie,3,2
Catherine / Kadri / Katri,Rääpyvä,Kati,1,1
Catherine / Kadri / Katri,Rääpyvä,Katri/Katrina,4,1
Catherine / Kadri / Katri,Rõngu,Catherine/Katherine,1,1
Catherine / Kadri / Katri,Rõngu,Kadri,4,3
Catherine / Kadri / Katri,Rõuge,Kadri,7,1
Catherine / Kadri / Katri,Rõuge,Katri/Katrina,1,1
Catherine / Kadri / Katri,Rõuge,Other,1,1
Catherine / Kadri / Katri,Rõuge,Refrain,1,1
Catherine / Kadri / Katri,Saarde,Kadri,3,1
Catherine / Kadri / Katri,Saarijärvi,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Sakkola,Other,1,1
Catherine / Kadri / Katri,Salmi,Catherine/Katherine,1,1
Catherine / Kadri / Katri,Sangaste,Kadri,3,2
Catherine / Kadri / Katri,Sangaste,Other,3,3
Catherine / Kadri / Katri,Sauvo,Kati,1,1
Catherine / Kadri / Katri,Savitaipale,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Savonlinna,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Savonlinna,Other,1,1
Catherine / Kadri / Katri,Savonranta,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Seiskari,Other,1,1
Catherine / Kadri / Katri,Serepetta,Kati,2,1
Catherine / Kadri / Katri,Serepetta,Katri/Katrina,2,2
Catherine / Kadri / Katri,Serepetta,Other,2,1
Catherine / Kadri / Katri,Setumaa,Kadri,25,5
Catherine / Kadri / Katri,Setumaa,Kaisa/Kaie,2,1
Catherine / Kadri / Katri,Setumaa,Kati,2,2
Catherine / Kadri / Katri,Setumaa,Other,1,1
Catherine / Kadri / Katri,Setumaa,Refrain,2,1
Catherine / Kadri / Katri,Simuna,Kadri,26,4
Catherine / Kadri / Katri,Skuoritsa,Kati,1,1
Catherine / Kadri / Katri,Soanlahti,Katri/Katrina,4,2
Catherine / Kadri / Katri,Soanlahti,Other,1,1
Catherine / Kadri / Katri,Sodankylä,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Soikkola,Catherine/Katherine,1,1
Catherine / Kadri / Katri,Soikkola,Kaisa/Kaie,10,4
Catherine / Kadri / Katri,Soikkola,Kati,4,3
Catherine / Kadri / Katri,Soikkola,Katri/Katrina,3,3
Catherine / Kadri / Katri,Soikkola,Other,4,3
Catherine / Kadri / Katri,Soini,Kaisa/Kaie,3,3
Catherine / Kadri / Katri,Sonkajärvi,Catherine/Katherine,1,1
Catherine / Kadri / Katri,Sortavala,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Sortavala,Katri/Katrina,5,3
Catherine / Kadri / Katri,Sortavala,Other,2,1
Catherine / Kadri / Katri,Soutjärvi,Catherine/Katherine,1,1
Catherine / Kadri / Katri,Soutjärvi,Other,1,1
Catherine / Kadri / Katri,Suistamo,Kadri,2,1
Catherine / Kadri / Katri,Suistamo,Kaisa/Kaie,3,3
Catherine / Kadri / Katri,Suistamo,Katri/Katrina,1,1
Catherine / Kadri / Katri,Suistamo,Other,6,5
Catherine / Kadri / Katri,Suojärvi,Katri/Katrina,1,1
Catherine / Kadri / Katri,Suojärvi,Other,2,1
Catherine / Kadri / Katri,Suomenniemi,Other,1,1
Catherine / Kadri / Katri,Suomusjärvi,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Suomussalmi,Kaisa/Kaie,2,1
Catherine / Kadri / Katri,Suure-Jaani,Kadri,16,6
Catherine / Kadri / Katri,Suure-Jaani,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Sääksmäki,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Sääminki,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Taivassalo,Other,1,1
Catherine / Kadri / Katri,Tammela,Kaisa/Kaie,2,2
Catherine / Kadri / Katri,Tampere,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Tartu-Maarja,Kadri,3,1
Catherine / Kadri / Katri,Tartu-Maarja,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Tarvastu,Kadri,15,4
Catherine / Kadri / Katri,Tarvastu,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Tarvastu,Kati,1,1
Catherine / Kadri / Katri,Tarvastu,Katri/Katrina,2,1
Catherine / Kadri / Katri,Tarvastu,Other,1,1
Catherine / Kadri / Katri,Teisko,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Terijoki,Other,1,1
Catherine / Kadri / Katri,Tervo,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Tohmajärvi,Kaisa/Kaie,2,2
Catherine / Kadri / Katri,Tohmajärvi,Katri/Katrina,2,1
Catherine / Kadri / Katri,Toksova,Catherine/Katherine,1,1
Catherine / Kadri / Katri,Toksova,Kati,3,1
Catherine / Kadri / Katri,Toksova,Katri/Katrina,4,3
Catherine / Kadri / Katri,Toksova,Other,3,1
Catherine / Kadri / Katri,Tolmačču,Katri/Katrina,2,1
Catherine / Kadri / Katri,Tori,Kadri,22,5
Catherine / Kadri / Katri,Torma,Kadri,4,4
Catherine / Kadri / Katri,Torma,Other,1,1
Catherine / Kadri / Katri,Turku,Kaisa/Kaie,2,2
Catherine / Kadri / Katri,Tuupovaara,Catherine/Katherine,2,1
Catherine / Kadri / Katri,Tuupovaara,Kaisa/Kaie,7,1
Catherine / Kadri / Katri,Tuutari,Other,1,1
Catherine / Kadri / Katri,Tyrö,Kaisa/Kaie,4,3
Catherine / Kadri / Katri,Tyrö,Katri/Katrina,13,6
Catherine / Kadri / Katri,Tyrö,Other,7,3
Catherine / Kadri / Katri,Tõstamaa,Catherine/Katherine,3,1
Catherine / Kadri / Katri,Tõstamaa,Kadri,18,7
Catherine / Kadri / Katri,Tõstamaa,Other,1,1
Catherine / Kadri / Katri,Türi,Kadri,19,3
Catherine / Kadri / Katri,Uhtua,Kaisa/Kaie,2,1
Catherine / Kadri / Katri,Uhtua,Other,2,2
Catherine / Kadri / Katri,Urvaste,Kadri,6,2
Catherine / Kadri / Katri,Urvaste,Katri/Katrina,2,1
Catherine / Kadri / Katri,Urvaste,Other,4,2
Catherine / Kadri / Katri,Uskela,Other,1,1
Catherine / Kadri / Katri,Uskela,Refrain,1,1
Catherine / Kadri / Katri,Uukuniemi,Catherine/Katherine,4,1
Catherine / Kadri / Katri,Uukuniemi,Katri/Katrina,1,1
Catherine / Kadri / Katri,Uusikirkko Tl.,Other,1,1
Catherine / Kadri / Katri,Uusikirkko Tl.,Refrain,1,1
Catherine / Kadri / Katri,Vaasa,Other,1,1
Catherine / Kadri / Katri,Vahto,Other,1,1
Catherine / Kadri / Katri,Vaivara,Kadri,2,2
Catherine / Kadri / Katri,Vaivara,Katri/Katrina,1,1
Catherine / Kadri / Katri,Valtimo,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Valtimo,Katri/Katrina,1,1
Catherine / Kadri / Katri,Varbla,Catherine/Katherine,3,1
Catherine / Kadri / Katri,Varbla,Kadri,3,2
Catherine / Kadri / Katri,Varbla,Katri/Katrina,4,1
Catherine / Kadri / Katri,Varbla,Other,1,1
Catherine / Kadri / Katri,Vastseliina,Kati,1,1
Catherine / Kadri / Katri,Vastseliina,Katri/Katrina,2,1
Catherine / Kadri / Katri,Vastseliina,Other,1,1
Catherine / Kadri / Katri,Venjoki,Kaisa/Kaie,5,1
Catherine / Kadri / Katri,Venjoki,Kati,1,1
Catherine / Kadri / Katri,Venjoki,Katri/Katrina,7,1
Catherine / Kadri / Katri,Venjoki,Other,9,2
Catherine / Kadri / Katri,Veteli,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Vieljärvi,Other,1,1
Catherine / Kadri / Katri,Vigala,Kadri,25,6
Catherine / Kadri / Katri,Vigala,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Viipuri,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Viitasaari,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Viitasaari,Katri/Katrina,1,1
Catherine / Kadri / Katri,Viljakkala,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Viljandi,Kadri,20,7
Catherine / Kadri / Katri,Viljandi,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Viljandi,Katri/Katrina,48,1
Catherine / Kadri / Katri,Virrat,Kaisa/Kaie,3,1
Catherine / Kadri / Katri,Virtasalmi,Catherine/Katherine,1,1
Catherine / Kadri / Katri,Viru-Jaagupi,Kadri,5,1
Catherine / Kadri / Katri,Viru-Nigula,Kadri,4,3
Catherine / Kadri / Katri,Viru-Nigula,Katri/Katrina,1,1
Catherine / Kadri / Katri,Vuole,Kati,13,3
Catherine / Kadri / Katri,Vuole,Other,9,4
Catherine / Kadri / Katri,Väike-Maarja,Kadri,7,2
Catherine / Kadri / Katri,Vändra,Kadri,13,8
Catherine / Kadri / Katri,Värtsilä,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Võnnu,Catherine/Katherine,1,1
Catherine / Kadri / Katri,Võnnu,Kadri,4,1
Catherine / Kadri / Katri,Võnnu,Refrain,1,1
Catherine / Kadri / Katri,Yläne,Kaisa/Kaie,1,1
Catherine / Kadri / Katri,Äksi,Kadri,3,2
Catherine / Kadri / Katri,Äksi,Other,3,2
Jesus / Christ,Alatornio,Jesus,1,1
Jesus / Christ,Alavus,Jesus,2,2
Jesus / Christ,Ambla,Christ,2,1
Jesus / Christ,Ambla,Jesus,11,4
Jesus / Christ,Asikkala,Jesus,4,2
Jesus / Christ,Asikkala,Other,1,1
Jesus / Christ,Brandval,Christ,1,1
Jesus / Christ,Brandval,Jesus,2,2
Jesus / Christ,Brandval,Other,1,1
Jesus / Christ,Eno,Jesus,3,3
Jesus / Christ,Eno,Other,1,1
Jesus / Christ,Enontekiö,Jesus,1,1
Jesus / Christ,Eräjärvi,Jesus,1,1
Jesus / Christ,Evijärvi,Christ,1,1
Jesus / Christ,Fryksände,Jesus,1,1
Jesus / Christ,Fryksände,Other,1,1
Jesus / Christ,Grue Finnskog,Jesus,4,3
Jesus / Christ,Haapajärvi,Other,1,1
Jesus / Christ,Hailuoto,Jesus,3,2
Jesus / Christ,Haljala,Jesus,5,5
Jesus / Christ,Haljala,Other,2,2
Jesus / Christ,Halliste,Jesus,1,1
Jesus / Christ,Halliste,Other,1,1
Jesus / Christ,Hanila,Jesus,1,1
Jesus / Christ,Hargla,Other,1,1
Jesus / Christ,Harjavalta,Christ,1,1
Jesus / Christ,Harju-Jaani,Other,1,1
Jesus / Christ,Hartola,Christ,1,1
Jesus / Christ,Hartola,Jesus,3,3
Jesus / Christ,Hartola,Other,2,2
Jesus / Christ,Hattula,Jesus,3,3
Jesus / Christ,Hattula,Other,1,1
Jesus / Christ,Hauho,Jesus,3,3
Jesus / Christ,Hauho,Other,4,4
Jesus / Christ,Haukipudas,Christ,1,1
Jesus / Christ,Haukipudas,Jesus,1,1
Jesus / Christ,Helme,Jesus,3,2
Jesus / Christ,Hietamäki,Jesus,2,2
Jesus / Christ,Hiitola,Other,1,1
Jesus / Christ,Hirvensalmi,Jesus,3,2
Jesus / Christ,Hirvensalmi,Other,1,1
Jesus / Christ,Huittinen,Other,1,1
Jesus / Christ,Hämeenkyrö,Jesus,1,1
Jesus / Christ,Häädemeeste,Jesus,1,1
Jesus / Christ,Iisalmi,Jesus,2,2
Jesus / Christ,Iisalmi,Other,3,3
Jesus / Christ,Iitti,Jesus,1,1
Jesus / Christ,Iitti,Other,2,2
Jesus / Christ,Ilomantsi,Christ,13,5
Jesus / Christ,Ilomantsi,Jesus,27,20
Jesus / Christ,Ilomantsi,Other,18,15
Jesus / Christ,Impilahti,Christ,1,1
Jesus / Christ,Impilahti,Jesus,19,16
Jesus / Christ,Impilahti,Other,10,9
Jesus / Christ,Isojoki,Jesus,5,4
Jesus / Christ,Isojoki,Other,1,1
Jesus / Christ,Isokyrö,Jesus,5,4
Jesus / Christ,Jaakkima,Christ,1,1
Jesus / Christ,Jaakkima,Jesus,2,2
Jesus / Christ,Jaala,Jesus,1,1
Jesus / Christ,Jaala,Other,1,1
Jesus / Christ,Jalasjärvi,Jesus,3,1
Jesus / Christ,Jalasjärvi,Other,6,4
Jesus / Christ,Jokioinen,Jesus,3,2
Jesus / Christ,Jokioinen,Other,3,3
Jesus / Christ,Joroinen,Jesus,5,3
Jesus / Christ,Joroinen,Other,1,1
Jesus / Christ,Joutsa,Jesus,2,2
Jesus / Christ,Joutseno,Jesus,2,2
Jesus / Christ,Junosuvanto,Jesus,1,1
Jesus / Christ,Jurva,Jesus,4,4
Jesus / Christ,Jurva,Other,1,1
Jesus / Christ,Juuka,Christ,1,1
Jesus / Christ,Juuka,Jesus,2,2
Jesus / Christ,Juuka,Other,3,3
Jesus / Christ,Juupajoki,Christ,1,1
Jesus / Christ,Juupajoki,Jesus,1,1
Jesus / Christ,Juuru,Jesus,2,1
Jesus / Christ,Juva,Christ,2,2
Jesus / Christ,Juva,Jesus,16,13
Jesus / Christ,Juva,Other,12,10
Jesus / Christ,Jällivaara,Christ,1,1
Jesus / Christ,Jällivaara,Jesus,5,5
Jesus / Christ,Jällivaara,Other,2,1
Jesus / Christ,Jämsä,Jesus,3,3
Jesus / Christ,Jäppilä,Jesus,1,1
Jesus / Christ,Järva-Jaani,Jesus,2,1
Jesus / Christ,Jõelähtme,Jesus,2,2
Jesus / Christ,Jõelähtme,Other,1,1
Jesus / Christ,Jõhvi,Jesus,8,6
Jesus / Christ,Jõhvi,Other,1,1
Jesus / Christ,Jüri,Jesus,1,1
Jesus / Christ,Kaarma,Jesus,3,1
Jesus / Christ,Kaavi,Jesus,1,1
Jesus / Christ,Kaavi,Other,2,2
Jesus / Christ,Kadrina,Jesus,18,7
Jesus / Christ,Kalajoki,Jesus,2,1
Jesus / Christ,Kalvola,Jesus,3,3
Jesus / Christ,Kalvola,Other,1,1
Jesus / Christ,Kanepi,Other,2,1
Jesus / Christ,Kangasniemi,Jesus,5,4
Jesus / Christ,Kangasniemi,Other,1,1
Jesus / Christ,Kankaanpää,Jesus,1,1
Jesus / Christ,Kankaanpää,Other,2,1
Jesus / Christ,Kanneljärvi,Jesus,1,1
