p_id,v_id,v_pos,w_pos,county,place_name,person_cluster,person_category,same_person_confidence,detection_signal,word,word_normalised,local_lemma,standard_lemma,root,word_in_english,same_person_note
189882,2737349,6,1,Viljandimaa,Tarvastu,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,Jumal,Jumal,Jumal,Jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189896,2737487,2,3,Viljandimaa,Tarvastu,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,marja,mari,mari,berry,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189900,2737547,5,4,Viljandimaa,Tarvastu,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumalasta,Jumalast,Jumal,Jumal,Jumal,from God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189900,2737548,6,1,Viljandimaa,Tarvastu,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumalasta,Jumalast,Jumal,Jumal,Jumal,from God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189900,2737551,9,2,Viljandimaa,Tarvastu,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,maarijasta,Maarjast,Maarja,Maarja,Maarja,from Mary,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189900,2737552,10,2,Viljandimaa,Tarvastu,Jesus / Christ,biblical_religious,high,known_person_name_cluster,eesusest,Jeesusest,Eesus,Jeesus,Jeesus,from Jesus,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
189918,2737723,13,4,Viljandimaa,Kõpu,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hansu,Hansu,Hans,Hans,Hans,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
189918,2737723,13,5,Viljandimaa,Kõpu,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
189918,2737724,14,1,Viljandimaa,Kõpu,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,hansu,Hansu,Hans,Hans,Hans,Hans,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
189918,2737724,14,2,Viljandimaa,Kõpu,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
189918,2737724,14,3,Viljandimaa,Kõpu,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,mardi,Mardi,Mart,Mart,Mart,Mart,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
189918,2737724,14,4,Viljandimaa,Kõpu,Malle,unmapped_possible_person_name,low,english_known_person_name,malle,Malle,Malle,Malle,Malle,Malle,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
189918,2737725,15,3,Viljandimaa,Kõpu,George / Jüri,given_name_family_or_saint,medium,known_person_name_cluster,jüri,Jüri,Jüri,Jüri,Jüri,Jüri,George/Jüri equivalent; can be saint or ordinary name.
189929,2737819,5,2,Viljandimaa,Viljandi,Riit,unmapped_possible_person_name,low,root_name_signal,Riit,Riit,Riit,Riit,(name),Riit,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
189932,1222251,4,1,Viljandimaa,Viljandi,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,Peeter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
189932,2737828,5,2,Viljandimaa,Viljandi,Jacob / Jaak / Jaakko,given_name_family_or_biblical,medium,english_known_person_name,jakub,Jakub,Jakub,Jaakob,Jaakob,Jacob,Jacob/Jaak/Jaakko equivalents.
189932,2737829,6,2,Viljandimaa,Viljandi,Thomas / Toomas / Tuomas,given_name_family_or_biblical,medium,known_person_name_cluster,toomas,Toomas,Toomas,Toomas,Toomas,Thomas,Thomas/Toomas/Tuomas equivalents.
189933,2737835,5,1,Viljandimaa,Viljandi,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,issand,Issand,issand,Issand,isand,Lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189936,2737886,9,1,Viljandimaa,Viljandi,Matthew / Matti,given_name_family,medium,known_person_name_cluster,miatsel,matsil,matsil,mats,mats,farmhand's,Matthew/Matthias/Matti name family; not one individual across poems.
189936,2737887,10,1,Viljandimaa,Viljandi,Matthew / Matti,given_name_family,medium,known_person_name_cluster,miatsel,matsil,matsil,mats,mats,farmhand's,Matthew/Matthias/Matti name family; not one individual across poems.
189953,2738158,5,2,Viljandimaa,Suure-Jaani,Martin / Mart / Märt,given_name_family,medium,local_name_cluster_with_name_signal,mardile,mardile,mard,Mardi (prop.name),Mardi,to Mardi,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
189953,2738159,6,2,Viljandimaa,Suure-Jaani,Martin / Mart / Märt,given_name_family,medium,local_name_cluster_with_name_signal,mardile,mardile,mard,Mardi (prop.name),Mardi,to Mardi,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
189953,2738160,8,1,Viljandimaa,Suure-Jaani,sand (prop.name),unmapped_possible_person_name,low,root_name_signal,sandi,sandi,sand,sand (prop.name),sand (prop.name),Sandy (name),"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
189953,2738160,8,2,Viljandimaa,Suure-Jaani,Martin / Mart / Märt,given_name_family,medium,local_name_cluster_with_name_signal,mardi,mardi,mard,Mardi (prop.name),Mardi,Mardi's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
189957,1898439,1,2,Viljandimaa,Suure-Jaani,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,looja,looja,looja,looja,loo-,creator,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189957,2738195,9,1,Viljandimaa,Suure-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,Peeter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
189964,2738318,3,2,Viljandimaa,Pilistvere,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738318,3,2,Tartumaa,Tartu,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738318,3,5,Viljandimaa,Pilistvere,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738318,3,5,Tartumaa,Tartu,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738319,4,2,Viljandimaa,Pilistvere,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738319,4,2,Tartumaa,Tartu,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738319,4,5,Viljandimaa,Pilistvere,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738319,4,5,Tartumaa,Tartu,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738320,5,2,Viljandimaa,Pilistvere,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738320,5,2,Tartumaa,Tartu,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738320,5,5,Viljandimaa,Pilistvere,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189964,2738320,5,5,Tartumaa,Tartu,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,Mari,Mari,Mari,Mari,Proper noun,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189965,2738322,2,3,Viljandimaa,Pilistvere,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,Jumal,Jumal,Jumal,Jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189965,2738322,2,3,Tartumaa,Tartu,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,Jumal,Jumal,Jumal,Jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189966,2738322,2,3,Viljandimaa,Pilistvere,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,Jumal,jumal,jumal,jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189966,2738322,2,3,Tartumaa,Tartu,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,Jumal,jumal,jumal,jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189966,2738336,3,1,Viljandimaa,Pilistvere,Jesus / Christ,biblical_religious,high,known_person_name_cluster,kristus,Kristus,Kristus,Kristus,Kristus,Christ,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
189966,2738336,3,1,Tartumaa,Tartu,Jesus / Christ,biblical_religious,high,known_person_name_cluster,kristus,Kristus,Kristus,Kristus,Kristus,Christ,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
189968,2738375,27,1,Järvamaa,Türi,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,jumal,jumal,jumal,jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189968,2738375,27,1,Tartumaa,Tartu,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,jumal,jumal,jumal,jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
189984,2738735,6,2,Viljandimaa,Põltsamaa,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,marja,marja,mari,mari,mari,berry,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
189984,2738787,61,2,Viljandimaa,Põltsamaa,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,andi,ande,anne,anne,anne,gifts,Same name family/diminutive set; individual identity depends on poem context.
189992,2738912,28,4,Viljandimaa,Kolga-Jaani,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,Märti,Märt,Märt,Märt,Märt,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
189992,2738916,32,2,Viljandimaa,Kolga-Jaani,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märti,Märti,Märt,Märt,Märt,Märt,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
189992,2738917,33,1,Viljandimaa,Kolga-Jaani,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,ants,Ants,Ants,Ants,Ants,Ants,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
189992,2738918,34,1,Viljandimaa,Kolga-Jaani,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märt,Märt,Märt,Märt,Märt,Märt,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
189992,2087487,35,1,Viljandimaa,Kolga-Jaani,George / Jüri,given_name_family_or_saint,medium,known_person_name_cluster,jüri,Jüri,Jüri,Jüri,Jüri,Jüri,George/Jüri equivalent; can be saint or ordinary name.
189992,2087488,37,4,Viljandimaa,Kolga-Jaani,Martin / Mart / Märt,given_name_family,medium,known_person_name_cluster,märdi,Märti,Märt,Märt,Märt,Märt's,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
189992,2738920,39,3,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peedi,Peedi,Peeter,Peeter,Peeter,Peeter's,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
189992,2087491,40,2,Viljandimaa,Kolga-Jaani,George / Jüri,given_name_family_or_saint,medium,known_person_name_cluster,jüri,Jüri,Jüri,Jüri,Jüri,Jüri's,George/Jüri equivalent; can be saint or ordinary name.
190010,2739528,6,2,Viljandimaa,Kolga-Jaani,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,luuja,looja,luuja,looja,loo-,creator,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190010,2739529,7,2,Viljandimaa,Kolga-Jaani,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,luuja,looja,luuja,looja,loo-,creator,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190010,2739528,14,2,Viljandimaa,Kolga-Jaani,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,luuja,looja,luuja,looja,loo-,creator,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190010,2739536,18,2,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,piitre,Peetrile,Piiter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190010,2739537,19,2,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,piiter,Peeter,Piiter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190010,2739537,19,4,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,piiter,Peeter,Piiter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190010,2739540,22,4,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,piitrel,Peetril,Piiter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190010,2739541,23,1,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,piiter,Peeter,Piiter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190010,2739542,24,1,Viljandimaa,Kolga-Jaani,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,known_person_name_cluster,antsu,Antsu,Ants,Ants,Ants,Ants's,Johannes-derived name family; ordinary-name occurrences are not automatically one person.
190011,2739549,2,1,Viljandimaa,Kolga-Jaani,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,issänd,isand,issänd,isand,isand,lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190011,2739549,2,2,Viljandimaa,Kolga-Jaani,God / Jumala / Jumal,religious_title_or_deity,medium,known_person_name_cluster,jumal,jumal,jumal,jumal,jumal,God,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190011,2739552,5,1,Viljandimaa,Kolga-Jaani,Jesus / Christ,biblical_religious,high,known_person_name_cluster,jeesus,Jeesus,Jeesus,Jeesus,Jeesus (Greek),Jesus,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
190011,2739554,7,1,Viljandimaa,Kolga-Jaani,Jesus / Christ,biblical_religious,high,known_person_name_cluster,jeesus,Jeesus,Jeesus,Jeesus,Jeesus (Greek),Jesus,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
190012,2739560,3,3,Viljandimaa,Kolga-Jaani,Annus,unmapped_possible_person_name,low,root_proper_name,annusselle,Annusselle,Annus,Annus,Annus (proper noun),Annusselle,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190013,2739565,2,1,Viljandimaa,Kolga-Jaani,Jesus / Christ,biblical_religious,high,known_person_name_cluster,jeesus,Jeesus,Jeesus,Jeesus,Latin Iesus,Jesus,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
190013,2739570,7,2,Viljandimaa,Kolga-Jaani,Jesus / Christ,biblical_religious,high,known_person_name_cluster,jeesus,Jeesus,Jeesus,Jeesus,Latin Iesus,Jesus,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
190014,2107039,2,1,Viljandimaa,Kolga-Jaani,Iire,unmapped_possible_person_name,low,root_proper_name,Iire,Iire,Iire,Iire,(proper name),Iire,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190014,1235236,3,1,Viljandimaa,Kolga-Jaani,Nirgi,unmapped_possible_person_name,low,root_name_signal,Nirgi,Nirgi,Nirgi,Nirgi,(name/nirk+gi),Nirgi,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190014,2739572,5,3,Viljandimaa,Kolga-Jaani,nipitiri,unmapped_possible_person_name,low,root_name_signal,nipitiri,nipitiri,nipitiri,nipitiri,(nonce name),Nipitiri,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190014,2739573,6,3,Viljandimaa,Kolga-Jaani,pütipire,unmapped_possible_person_name,low,root_name_signal,pütipire,pütipire,pütipire,pütipire,(nonce name),Pütipire,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190018,2739628,21,1,Viljandimaa,Kolga-Jaani,kai,unmapped_possible_person_name,low,root_proper_name,kaiel,Kail,kai,kai,proper name,at Kai,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190018,2739628,21,3,Viljandimaa,Kolga-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,root_proper_name,annel,Annel,anne,anne,proper name,at Ann,Same name family/diminutive set; individual identity depends on poem context.
190018,2739629,22,1,Viljandimaa,Kolga-Jaani,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,root_proper_name,liisul,Liisul,liisu,liisu,proper name,at Liisu,Elizabeth-derived name family; not one person unless poem context supports it.
190018,2739630,23,1,Viljandimaa,Kolga-Jaani,Mary / Maria / Maarja / Mari,biblical_religious,medium,root_proper_name,maril,Maril,mari,mari,proper name,at Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190018,2739642,35,1,Viljandimaa,Kolga-Jaani,Piiter,unmapped_possible_person_name,low,root_proper_name,piiter,Piiter,piiter,Piiter,proper name,Piiter (name),"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190018,2739643,36,1,Viljandimaa,Kolga-Jaani,kai,unmapped_possible_person_name,low,root_proper_name,kaie,Kaie,kai,kai,proper name,Kai's,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190018,2739644,37,1,Viljandimaa,Kolga-Jaani,John / Jaan / Jussi / Hans,given_name_family_or_biblical,medium,root_proper_name,antsu,Antsu,ants,Ants,proper name,Ants (name),Johannes-derived name family; ordinary-name occurrences are not automatically one person.
190024,2739785,13,1,Viljandimaa,Kolga-Jaani,Kalev / Kalervo,mythic_epic_or_name,medium,known_person_name_cluster,kalevisi,kalevite,Kalev,Kalev,Kalev,Kalev's,Kalev/Kalervo/Kaleva are related epic/name forms; not always one individual.
190036,2740013,26,1,Viljandimaa,Kolga-Jaani,Kai,unmapped_possible_person_name,low,english_known_person_name,kaiele,Kaiele,Kai,Kai,Kai,Kai,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190036,2740015,28,1,Viljandimaa,Kolga-Jaani,Kai,unmapped_possible_person_name,low,english_known_person_name,kai,Kai,Kai,Kai,Kai,Kai,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190036,2740016,29,1,Viljandimaa,Kolga-Jaani,Mai,unmapped_possible_person_name,low,english_known_person_name,mai,Mai,Mai,Mai,Mai,Mai,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190048,2740249,15,6,Viljandimaa,Kolga-Jaani,Anna / Anne / Ann / Anni,given_name_family,medium,known_person_name_cluster,anne,Anne,Anne,Anne,Anne,Anne,Same name family/diminutive set; individual identity depends on poem context.
190048,1823698,16,6,Viljandimaa,Kolga-Jaani,Kaie,unmapped_possible_person_name,low,english_known_person_name,kaie,Kaie,Kaie,Kaie,Kaie,Kaie,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190048,2740250,17,2,Viljandimaa,Kolga-Jaani,Mary / Maria / Maarja / Mari,biblical_religious,medium,known_person_name_cluster,mari,Mari,Mari,Mari,Mari,Mari,"Usually Mary/Maria, but Mari/Maija can also be ordinary given names in some contexts."
190048,2740251,18,2,Viljandimaa,Kolga-Jaani,Elizabeth / Liisa / Liisu / Elli,given_name_family,medium,known_person_name_cluster,liisu,Liisu,Liisu,Liisu,Liisu,Liisu,Elizabeth-derived name family; not one person unless poem context supports it.
190055,2740322,7,2,Viljandimaa,Kolga-Jaani,pede,unmapped_possible_person_name,low,root_proper_name,pede,pede,pede,pede,Proper noun,of Pede,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190055,2740322,7,2,Viljandimaa,Viljandi l.,pede,unmapped_possible_person_name,low,root_proper_name,pede,pede,pede,pede,Proper noun,of Pede,"Detected as a possible name, but not mapped to a known same-person/name-family cluster."
190072,2740594,15,3,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peetri,Peetri,peetri,Peeter,Peeter,Peter's,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190072,2740594,15,3,Viljandimaa,Viljandi l.,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peetri,Peetri,peetri,Peeter,Peeter,Peter's,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190072,1320467,17,2,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,peeter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190072,1320467,17,2,Viljandimaa,Viljandi l.,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,peeter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190072,1320467,17,4,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,peeter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190072,1320467,17,4,Viljandimaa,Viljandi l.,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,peeter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190072,2740597,20,4,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peetril,Peetril,peetril,Peeter,Peeter,at Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190072,2740597,20,4,Viljandimaa,Viljandi l.,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peetril,Peetril,peetril,Peeter,Peeter,at Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190072,2740598,21,1,Viljandimaa,Kolga-Jaani,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,peeter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190072,2740598,21,1,Viljandimaa,Viljandi l.,Peter / Pietari / Peeter,given_name_family_or_biblical,medium,known_person_name_cluster,peeter,Peeter,peeter,Peeter,Peeter,Peter,"Pietari/Peeter/Peter are close equivalents; Pekka is included as a name-family variant, not guaranteed same person."
190072,2740599,22,1,Viljandimaa,Kolga-Jaani,Andrew / Antti,given_name_family_or_saint,medium,known_person_name_cluster,andres,Andres,andres,Andres,Andres,Andrew,Andrew/Antti/Andres equivalents; context needed.
190072,2740599,22,1,Viljandimaa,Viljandi l.,Andrew / Antti,given_name_family_or_saint,medium,known_person_name_cluster,andres,Andres,andres,Andres,Andres,Andrew,Andrew/Antti/Andres equivalents; context needed.
190079,2740644,4,1,Tartumaa,Laiuse,Jesus / Christ,biblical_religious,high,known_person_name_cluster,Kristus,Kristus,Kristus,Kristus,Greek Χριστός,Christ,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
190079,2740645,5,1,Tartumaa,Laiuse,Jesus / Christ,biblical_religious,high,known_person_name_cluster,Kristus,Kristus,Kristus,Kristus,Greek Χριστός,Christ,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
190079,2740646,6,3,Tartumaa,Laiuse,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,Issanda,Issanda,Issand,Issand,Proto-Finnic *isäntä,Lord's,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190079,2740648,9,1,Tartumaa,Laiuse,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,Issanda,Issanda,Issand,Issand,Proto-Finnic *isäntä,Lord's,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190081,2740664,4,3,Tartumaa,Laiuse,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,issand,Issand,Issand,Issand,isand,Lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190081,2740664,4,5,Tartumaa,Laiuse,Jesus / Christ,biblical_religious,high,known_person_name_cluster,kristus,Kristus,Kristus,Kristus,Kristus,Christ,Jeesus/Jesus/Kristus/Christ are treated as the same religious figure.
190081,2740668,8,1,Tartumaa,Laiuse,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,issanda,Issanda,Issand,Issand,isand,Lord's,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190083,2740648,7,1,Tartumaa,Laiuse,God / Jumala / Jumal,religious_title_or_deity,medium,english_known_person_name,issanda,Issanda,Issand,Issand,Issand,Lord,"Jumala/Jumal/God/Lord/Creator often refer to the Christian God, but title words can vary by context."
190091,2740754,1,1,Tartumaa,Palamuse,Martin / Mart / Märt,given_name_family,medium,root_name_signal,Mart,Mart,Mart,Mart,Mart (personal name),Martin,"Same name family; often Martin/Mart/Märt/Märti, but not proof of one person across poems."
